Order_ID,Date,Product_ID,Supplier_ID,Region_ID,Order_Quantity,Unit_Cost,Shipping_Cost,Delivery_Days,Total_Product_Cost,Total_Order_Cost
124405,2024-10-19,P0189,S008,R4,128,74.78,79.77,8,9571.84,9651.61
124406,2023-10-16,P0172,S014,R1,9,76.81,73.88,14,691.29,765.17
124407,2024-08-07,P0189,S007,R4,93,114.02,133.85,6,10603.859999999999,10737.71
124408,2024-12-14,P0022,S003,R2,105,108.69,59.43,11,11412.449999999999,11471.88
124409,2023-07-02,P0167,S020,R2,93,252.45,64.18,6,23477.85,23542.03
124410,2024-12-29,P0121,S015,R4,103,107.83,149.75,6,11106.49,11256.24
124411,2023-12-24,P0045,S012,R4,109,97.21,33.7,8,10595.89,10629.59
124412,2024-11-03,P0041,S007,R2,152,198.19,105.54,6,30124.88,30230.420000000002
124413,2024-04-24,P0126,S016,R4,181,162.41,50.5,3,29396.21,29446.71
124414,2024-01-27,P0176,S020,R2,1,283.31,111.03,9,283.31,394.34000000000003
124415,2024-11-14,P0003,S012,R4,131,75.68,104.69,12,9914.080000000002,10018.770000000002
124416,2024-06-06,P0061,S002,R2,1,13.8,58.64,4,13.8,72.44
124417,2023-06-20,P0198,S004,R3,177,109.32,129.08,9,19349.64,19478.72
124418,2024-02-12,P0033,S005,R1,38,147.33,149.44,11,5598.540000000001,5747.9800000000005
124419,2023-08-04,P0148,S006,R2,120,180.69,49.21,4,21682.8,21732.01
124420,2023-06-17,P0084,S011,R3,24,225.83,148.17,11,5419.92,5568.09
124421,2023-01-07,P0097,S002,R4,105,102.52,52.56,2,10764.6,10817.16
124422,2024-08-09,P0104,S009,R3,10,106.94,33.62,14,1069.4,1103.02
124423,2023-06-11,P0008,S004,R4,65,116.7,65.61,6,7585.5,7651.11
124424,2023-12-26,P0080,S009,R1,188,100.52,128.36,14,18897.76,19026.12
124425,2024-10-03,P0157,S012,R4,37,69.52,92.34,10,2572.24,2664.58
124426,2023-10-11,P0018,S003,R3,188,131.03,107.59,6,24633.64,24741.23
124427,2024-05-29,P0095,S008,R4,73,102.12,73.97,7,7454.76,7528.7300000000005
124428,2023-11-20,P0003,S009,R4,157,58.88,55.88,13,9244.16,9300.039999999999
124429,2024-04-16,P0006,S007,R3,64,282.71,31.38,6,18093.44,18124.82
124430,2024-05-09,P0129,S014,R4,87,169.72,34.14,8,14765.64,14799.779999999999
124431,2024-11-29,P0046,S018,R3,140,236.88,74.01,7,33163.2,33237.21
124432,2023-03-26,P0082,S014,R4,122,176.75,75.25,12,21563.5,21638.75
124433,2023-04-17,P0063,S013,R1,21,233.65,77.53,14,4906.650000000001,4984.18
124434,2024-09-12,P0058,S019,R1,93,40.98,21.77,1,3811.14,3832.91
124435,2024-01-10,P0170,S018,R2,43,86.24,63.75,5,3708.3199999999997,3772.0699999999997
124436,2023-06-11,P0103,S014,R4,76,44.58,79.11,8,3388.08,3467.19
124437,2023-11-15,P0188,S007,R4,47,169.94,128.77,11,7987.18,8115.950000000001
124438,2023-10-31,P0193,S004,R3,141,187.49,39.27,6,26436.09,26475.36
124439,2023-06-01,P0176,S003,R3,68,262.68,54.8,4,17862.24,17917.04
124440,2024-10-20,P0191,S002,R1,197,179.67,126.76,1,35394.99,35521.75
124441,2024-04-12,P0170,S013,R1,97,238.66,79.45,8,23150.02,23229.47
124442,2024-04-28,P0185,S014,R1,55,165.65,149.22,7,9110.75,9259.97
124443,2023-07-01,P0095,S011,R4,51,156.19,59.23,6,7965.69,8024.919999999999
124444,2024-09-03,P0143,S020,R3,37,272.47,140.22,4,10081.390000000001,10221.61
124445,2024-08-04,P0150,S017,R2,114,13.34,79.86,8,1520.76,1600.62
124446,2024-08-12,P0008,S015,R3,131,82.65,128.85,11,10827.150000000001,10956.000000000002
124447,2023-06-26,P0012,S020,R3,189,202.62,67.47,6,38295.18,38362.65
124448,2023-05-13,P0197,S008,R4,118,273.18,95.74,10,32235.24,32330.980000000003
124449,2023-02-28,P0026,S007,R3,61,221.49,90.26,9,13510.890000000001,13601.150000000001
124450,2024-06-13,P0125,S017,R3,142,147.13,126.77,2,20892.46,21019.23
124451,2024-12-07,P0143,S018,R3,103,186.26,115.34,6,19184.78,19300.12
124452,2024-07-07,P0007,S011,R1,156,202.28,98.22,8,31555.68,31653.9
124453,2023-03-09,P0160,S002,R3,70,62.88,125.99,9,4401.6,4527.59
124454,2023-10-15,P0194,S015,R1,32,47.6,43.7,6,1523.2,1566.9
124455,2024-05-31,P0077,S004,R1,18,100.14,93.1,7,1802.52,1895.62
124456,2024-02-01,P0145,S002,R1,145,269.35,115.25,9,39055.75,39171.0
124457,2023-11-15,P0053,S005,R4,42,180.07,113.4,3,7562.94,7676.339999999999
124458,2023-01-25,P0094,S005,R3,193,133.97,133.4,2,25856.21,25989.61
124459,2023-01-09,P0044,S011,R2,168,180.37,38.29,8,30302.16,30340.45
124460,2023-01-09,P0101,S006,R3,45,137.9,136.09,5,6205.5,6341.59
124461,2024-10-28,P0077,S013,R2,93,278.95,53.22,5,25942.35,25995.57
124462,2024-12-18,P0019,S004,R3,124,204.17,148.05,5,25317.079999999998,25465.129999999997
124463,2023-04-29,P0185,S020,R3,51,216.32,133.37,13,11032.32,11165.69
124464,2023-07-22,P0129,S011,R4,63,128.67,132.11,12,8106.209999999999,8238.32
124465,2024-02-04,P0131,S019,R3,157,109.54,120.12,8,17197.780000000002,17317.9
124466,2023-11-16,P0199,S005,R3,116,108.44,48.1,6,12579.039999999999,12627.14
124467,2023-11-08,P0119,S004,R1,49,178.27,108.98,11,8735.230000000001,8844.210000000001
124468,2024-08-25,P0090,S012,R4,83,137.36,57.08,2,11400.880000000001,11457.960000000001
124469,2024-12-29,P0023,S002,R2,176,140.64,119.06,7,24752.64,24871.7
124470,2024-06-14,P0106,S008,R1,47,29.67,83.02,14,1394.49,1477.51
124471,2024-01-23,P0004,S017,R4,39,269.66,106.75,9,10516.740000000002,10623.490000000002
124472,2024-10-03,P0107,S006,R4,78,118.94,57.64,10,9277.32,9334.96
124473,2023-11-11,P0006,S001,R2,86,220.15,31.15,12,18932.9,18964.050000000003
124474,2024-03-21,P0094,S020,R1,75,233.27,117.88,12,17495.25,17613.13
124475,2024-04-05,P0052,S006,R3,171,158.88,88.07,4,27168.48,27256.55
124476,2024-02-21,P0020,S010,R4,7,261.11,68.01,3,1827.77,1895.78
124477,2024-01-10,P0104,S004,R1,162,76.47,24.12,5,12388.14,12412.26
124478,2023-11-06,P0026,S007,R2,135,78.79,30.79,5,10636.650000000001,10667.440000000002
124479,2024-08-11,P0001,S009,R4,36,245.78,131.21,6,8848.08,8979.289999999999
124480,2023-04-04,P0096,S004,R4,199,93.45,93.34,2,18596.55,18689.89
124481,2024-01-14,P0068,S017,R1,115,237.68,39.76,14,27333.2,27372.96
124482,2024-05-18,P0176,S011,R2,192,73.34,23.21,14,14081.28,14104.49
124483,2023-01-29,P0138,S007,R2,78,256.26,25.96,2,19988.28,20014.239999999998
124484,2024-03-30,P0108,S019,R1,9,158.69,91.03,12,1428.21,1519.24
124485,2023-10-09,P0150,S010,R4,178,277.84,70.58,7,49455.52,49526.1
124486,2023-05-05,P0080,S019,R2,105,233.62,68.55,1,24530.100000000002,24598.65
124487,2024-02-03,P0036,S018,R1,187,160.76,33.17,6,30062.12,30095.289999999997
124488,2024-05-10,P0113,S004,R2,130,224.46,99.19,14,29179.8,29278.989999999998
124489,2023-02-25,P0017,S019,R4,67,169.18,35.67,8,11335.060000000001,11370.730000000001
124490,2023-03-20,P0052,S006,R3,150,236.11,80.41,3,35416.5,35496.91
124491,2023-09-02,P0177,S020,R4,86,108.4,117.99,12,9322.4,9440.39
124492,2024-12-03,P0017,S004,R2,31,55.59,26.87,1,1723.2900000000002,1750.16
124493,2023-10-01,P0059,S013,R2,42,275.47,66.39,5,11569.740000000002,11636.130000000001
124494,2024-09-21,P0064,S005,R1,152,59.95,86.55,1,9112.4,9198.949999999999
124495,2023-04-20,P0169,S015,R3,115,175.49,75.31,1,20181.350000000002,20256.660000000003
124496,2023-05-02,P0052,S008,R3,142,112.25,53.58,13,15939.5,15993.08
124497,2024-10-21,P0055,S010,R3,16,228.24,73.76,8,3651.84,3725.6000000000004
124498,2024-08-13,P0120,S001,R3,46,175.02,140.37,6,8050.92,8191.29
124499,2023-04-04,P0093,S013,R1,19,51.9,130.58,2,986.1,1116.68
124500,2023-07-10,P0004,S012,R3,48,159.22,103.86,4,7642.5599999999995,7746.419999999999
124501,2024-12-06,P0173,S014,R1,156,294.55,81.75,4,45949.8,46031.55
124502,2023-12-06,P0178,S004,R1,61,294.93,76.63,5,17990.73,18067.36
124503,2024-12-18,P0023,S020,R3,60,36.58,130.21,1,2194.7999999999997,2325.0099999999998
124504,2023-12-27,P0088,S014,R4,175,58.04,56.43,10,10157.0,10213.43
124505,2024-01-18,P0187,S010,R2,134,140.62,55.23,11,18843.08,18898.31
124506,2024-08-11,P0069,S003,R4,154,96.51,68.04,5,14862.54,14930.580000000002
124507,2023-09-04,P0037,S015,R1,52,190.47,57.6,11,9904.44,9962.04
124508,2023-01-15,P0179,S005,R2,186,161.14,76.94,9,29972.039999999997,30048.979999999996
124509,2024-04-25,P0127,S009,R2,46,88.5,117.77,8,4071.0,4188.77
124510,2023-04-06,P0052,S018,R3,69,138.09,43.74,14,9528.210000000001,9571.95
124511,2023-04-29,P0160,S008,R1,89,275.07,116.71,10,24481.23,24597.94
124512,2023-09-21,P0183,S012,R3,48,136.13,42.29,7,6534.24,6576.53
124513,2023-02-21,P0073,S018,R2,77,237.15,76.81,14,18260.55,18337.36
124514,2024-11-16,P0022,S001,R1,78,271.23,116.98,11,21155.940000000002,21272.920000000002
124515,2023-04-17,P0144,S006,R4,101,12.64,57.45,11,1276.64,1334.0900000000001
124516,2023-04-25,P0054,S014,R3,142,128.2,42.69,8,18204.399999999998,18247.089999999997
124517,2023-08-02,P0163,S004,R4,117,34.99,76.15,4,4093.8300000000004,4169.9800000000005
124518,2024-09-05,P0066,S001,R2,132,159.95,146.41,6,21113.399999999998,21259.809999999998
124519,2023-07-26,P0196,S006,R3,83,95.26,27.97,14,7906.580000000001,7934.550000000001
124520,2024-12-09,P0102,S009,R2,188,155.03,63.15,9,29145.64,29208.79
124521,2023-12-20,P0097,S015,R3,109,55.89,137.62,2,6092.01,6229.63
124522,2023-04-10,P0040,S010,R3,47,295.41,86.81,11,13884.27,13971.08
124523,2024-04-20,P0126,S020,R1,95,179.22,111.52,2,17025.9,17137.420000000002
124524,2023-12-16,P0077,S014,R2,120,286.39,30.86,11,34366.799999999996,34397.659999999996
124525,2024-11-06,P0076,S005,R1,162,250.84,64.71,3,40636.08,40700.79
124526,2023-09-24,P0103,S010,R3,113,273.5,133.12,14,30905.5,31038.62
124527,2023-09-27,P0039,S005,R2,79,231.87,131.97,3,18317.73,18449.7
124528,2023-06-13,P0067,S003,R3,32,122.84,149.07,7,3930.88,4079.9500000000003
124529,2024-04-28,P0047,S011,R2,75,87.34,134.85,2,6550.5,6685.35
124530,2023-08-01,P0132,S009,R4,66,42.78,34.5,10,2823.48,2857.98
124531,2024-03-20,P0190,S019,R2,69,263.79,82.46,12,18201.510000000002,18283.97
124532,2023-10-12,P0193,S010,R2,117,62.42,115.92,4,7303.14,7419.06
124533,2023-04-24,P0142,S011,R1,89,113.25,139.1,6,10079.25,10218.35
124534,2024-06-23,P0107,S006,R4,61,41.25,70.24,10,2516.25,2586.49
124535,2024-04-15,P0092,S012,R2,18,73.82,138.97,13,1328.7599999999998,1467.7299999999998
124536,2024-06-23,P0009,S013,R4,121,78.33,76.39,13,9477.93,9554.32
124537,2024-02-02,P0163,S002,R3,182,121.95,122.35,4,22194.9,22317.25
124538,2023-05-14,P0134,S019,R2,163,84.87,94.59,4,13833.810000000001,13928.400000000001
124539,2024-11-25,P0027,S014,R4,65,289.94,126.94,4,18846.1,18973.039999999997
124540,2024-09-14,P0009,S009,R3,164,190.15,27.6,12,31184.600000000002,31212.2
124541,2023-08-17,P0026,S005,R2,44,61.19,57.47,5,2692.3599999999997,2749.8299999999995
124542,2023-03-23,P0070,S013,R1,95,55.89,87.31,7,5309.55,5396.860000000001
124543,2023-10-19,P0165,S012,R1,89,262.74,27.55,2,23383.86,23411.41
124544,2023-03-11,P0157,S003,R1,189,31.54,136.05,9,5961.0599999999995,6097.11
124545,2024-01-04,P0010,S004,R3,121,182.66,54.45,1,22101.86,22156.31
124546,2024-08-26,P0049,S004,R1,193,285.65,75.23,4,55130.45,55205.68
124547,2023-06-27,P0126,S002,R4,121,290.75,89.23,3,35180.75,35269.98
124548,2024-12-14,P0100,S014,R2,68,17.11,94.31,6,1163.48,1257.79
124549,2023-05-26,P0114,S019,R2,98,106.17,87.89,11,10404.66,10492.55
124550,2024-02-03,P0019,S005,R3,113,169.57,20.75,13,19161.41,19182.16
124551,2024-08-08,P0082,S013,R4,173,91.86,57.18,9,15891.78,15948.960000000001
124552,2023-04-20,P0046,S004,R1,98,43.3,67.12,6,4243.4,4310.5199999999995
124553,2024-05-14,P0134,S013,R3,145,155.82,23.55,8,22593.899999999998,22617.449999999997
124554,2024-10-06,P0183,S007,R3,26,172.97,66.29,10,4497.22,4563.51
124555,2023-11-18,P0011,S020,R4,59,174.18,46.91,9,10276.62,10323.53
124556,2024-05-26,P0021,S019,R4,176,245.52,26.73,10,43211.520000000004,43238.25000000001
124557,2024-06-04,P0106,S006,R3,189,71.98,97.27,3,13604.220000000001,13701.490000000002
124558,2023-09-17,P0115,S012,R4,138,238.6,52.13,12,32926.799999999996,32978.92999999999
124559,2024-05-17,P0034,S004,R4,192,18.26,49.71,11,3505.92,3555.63
124560,2024-10-30,P0082,S020,R1,5,203.01,21.25,12,1015.05,1036.3
124561,2024-10-30,P0108,S019,R3,56,228.67,137.78,11,12805.519999999999,12943.3
124562,2024-09-08,P0186,S016,R3,74,218.48,27.43,9,16167.519999999999,16194.949999999999
124563,2024-01-14,P0075,S020,R4,184,105.94,129.86,8,19492.96,19622.82
124564,2023-02-01,P0001,S011,R3,185,211.87,111.62,5,39195.950000000004,39307.57000000001
124565,2023-08-21,P0028,S013,R3,196,185.22,64.32,2,36303.12,36367.44
124566,2024-03-15,P0102,S004,R2,149,208.89,39.23,11,31124.609999999997,31163.839999999997
124567,2023-12-27,P0111,S007,R1,93,203.56,142.79,7,18931.08,19073.870000000003
124568,2023-04-11,P0091,S002,R1,155,140.12,43.64,1,21718.600000000002,21762.24
124569,2024-01-25,P0047,S001,R1,93,289.49,77.09,8,26922.57,26999.66
124570,2023-08-19,P0192,S006,R1,140,187.5,99.01,10,26250.0,26349.01
124571,2023-11-27,P0056,S013,R2,111,135.05,82.65,9,14990.550000000001,15073.2
124572,2024-07-16,P0174,S010,R3,17,179.45,145.26,3,3050.6499999999996,3195.91
124573,2024-04-01,P0103,S018,R1,180,109.39,101.12,12,19690.2,19791.32
124574,2023-07-26,P0146,S013,R1,84,175.66,112.88,9,14755.44,14868.32
124575,2023-08-04,P0090,S015,R1,66,162.41,112.3,5,10719.06,10831.359999999999
124576,2024-08-13,P0125,S007,R1,34,17.43,144.71,3,592.62,737.33
124577,2023-08-20,P0013,S009,R3,140,23.6,126.54,5,3304.0,3430.54
124578,2024-03-29,P0026,S004,R1,31,187.56,65.66,7,5814.36,5880.0199999999995
124579,2024-03-21,P0015,S015,R4,50,85.09,36.58,3,4254.5,4291.08
124580,2023-02-17,P0142,S001,R2,114,162.25,48.55,2,18496.5,18545.05
124581,2023-12-08,P0097,S011,R1,137,181.55,83.94,10,24872.350000000002,24956.29
124582,2023-07-01,P0195,S007,R2,12,53.55,116.22,2,642.5999999999999,758.8199999999999
124583,2023-05-29,P0001,S014,R4,56,69.6,108.02,8,3897.5999999999995,4005.6199999999994
124584,2024-06-16,P0119,S006,R1,153,206.24,142.61,14,31554.72,31697.33
124585,2024-09-22,P0085,S004,R2,135,38.83,130.03,6,5242.05,5372.08
124586,2024-08-16,P0189,S014,R2,166,24.51,31.13,9,4068.6600000000003,4099.79
124587,2023-04-12,P0049,S012,R1,43,242.95,89.73,1,10446.85,10536.58
124588,2024-07-21,P0074,S017,R4,107,125.64,59.45,5,13443.48,13502.93
124589,2023-12-08,P0123,S006,R3,112,79.34,21.37,10,8886.08,8907.45
124590,2023-06-02,P0016,S004,R3,21,78.24,138.87,5,1643.04,1781.9099999999999
124591,2024-07-21,P0074,S014,R3,107,20.48,77.01,13,2191.36,2268.3700000000003
124592,2024-01-14,P0019,S019,R3,81,74.18,25.74,8,6008.580000000001,6034.320000000001
124593,2024-10-08,P0158,S017,R4,68,200.44,103.3,12,13629.92,13733.22
124594,2024-11-28,P0092,S015,R2,39,227.63,118.15,10,8877.57,8995.72
124595,2024-11-03,P0130,S015,R2,68,257.73,79.99,9,17525.64,17605.63
124596,2024-05-10,P0074,S008,R4,128,74.36,76.03,13,9518.08,9594.11
124597,2024-05-23,P0028,S006,R3,7,201.53,56.77,8,1410.71,1467.48
124598,2024-03-03,P0051,S010,R3,117,63.38,33.03,9,7415.46,7448.49
124599,2024-12-25,P0197,S015,R3,54,154.02,44.27,8,8317.08,8361.35
124600,2023-11-29,P0022,S011,R4,114,121.65,33.45,13,13868.1,13901.550000000001
124601,2023-12-09,P0195,S007,R4,111,73.16,143.94,13,8120.759999999999,8264.699999999999
124602,2023-05-10,P0067,S007,R3,156,133.79,27.53,10,20871.239999999998,20898.769999999997
124603,2024-05-24,P0095,S007,R1,171,105.99,35.14,9,18124.29,18159.43
124604,2024-12-24,P0151,S010,R4,120,45.63,94.35,14,5475.6,5569.950000000001
124605,2023-09-19,P0113,S010,R4,144,122.94,50.05,10,17703.36,17753.41
124606,2024-07-03,P0180,S018,R4,60,186.79,132.4,8,11207.4,11339.8
124607,2024-06-28,P0185,S011,R3,164,13.91,72.59,4,2281.2400000000002,2353.8300000000004
124608,2024-08-09,P0174,S003,R4,183,10.83,105.41,8,1981.89,2087.3
124609,2023-04-19,P0164,S009,R2,149,167.52,128.16,13,24960.480000000003,25088.640000000003
124610,2024-08-26,P0141,S016,R1,173,124.09,93.52,2,21467.57,21561.09
124611,2024-07-31,P0019,S012,R4,132,293.66,99.79,7,38763.12,38862.91
124612,2023-12-29,P0197,S011,R2,126,297.4,120.61,11,37472.399999999994,37593.009999999995
124613,2024-04-17,P0122,S017,R2,69,153.51,96.18,6,10592.189999999999,10688.369999999999
124614,2023-08-30,P0165,S016,R2,185,206.67,61.87,10,38233.95,38295.82
124615,2024-10-31,P0081,S005,R4,140,197.73,129.97,14,27682.199999999997,27812.17
124616,2023-06-22,P0117,S008,R1,144,86.85,146.95,7,12506.4,12653.35
124617,2024-02-12,P0016,S012,R4,186,236.48,132.29,13,43985.28,44117.57
124618,2024-09-19,P0163,S019,R3,44,286.91,110.32,6,12624.04,12734.36
124619,2024-08-17,P0160,S005,R2,124,73.55,23.67,11,9120.199999999999,9143.869999999999
124620,2023-06-01,P0155,S004,R4,158,172.8,104.88,1,27302.4,27407.280000000002
124621,2024-08-24,P0176,S013,R2,37,22.35,37.28,10,826.95,864.23
124622,2023-04-10,P0006,S003,R1,186,14.31,91.19,13,2661.6600000000003,2752.8500000000004
124623,2023-12-04,P0059,S008,R3,169,297.1,143.15,5,50209.9,50353.05
124624,2023-12-02,P0006,S018,R2,187,194.24,86.74,9,36322.880000000005,36409.62
124625,2024-08-07,P0122,S012,R2,79,57.91,41.19,1,4574.889999999999,4616.079999999999
124626,2023-05-10,P0086,S005,R1,5,245.38,85.69,3,1226.9,1312.5900000000001
124627,2023-03-29,P0188,S016,R1,98,170.72,22.8,1,16730.56,16753.36
124628,2024-08-20,P0105,S008,R2,131,156.93,54.04,8,20557.83,20611.870000000003
124629,2024-10-31,P0167,S020,R1,163,238.2,144.82,13,38826.6,38971.42
124630,2024-05-23,P0195,S003,R3,112,134.75,67.21,4,15092.0,15159.21
124631,2024-03-23,P0109,S009,R2,195,239.23,141.13,4,46649.85,46790.979999999996
124632,2023-09-09,P0027,S009,R4,64,123.81,101.24,9,7923.84,8025.08
124633,2023-06-09,P0138,S002,R3,115,11.3,146.56,14,1299.5,1446.06
124634,2023-07-14,P0077,S008,R3,64,252.98,89.05,11,16190.72,16279.769999999999
124635,2024-10-18,P0119,S007,R4,116,139.94,108.07,3,16233.039999999999,16341.109999999999
124636,2023-01-23,P0043,S002,R4,33,287.23,136.11,6,9478.59,9614.7
124637,2024-11-11,P0186,S013,R2,169,269.89,34.64,9,45611.409999999996,45646.049999999996
124638,2023-01-11,P0100,S011,R2,36,194.21,92.46,13,6991.56,7084.02
124639,2023-05-23,P0170,S013,R2,110,129.04,64.29,14,14194.4,14258.69
124640,2023-12-02,P0108,S001,R3,11,233.21,142.24,10,2565.31,2707.55
124641,2024-05-17,P0145,S006,R1,154,124.45,145.07,9,19165.3,19310.37
124642,2024-04-19,P0022,S012,R1,90,243.04,51.29,11,21873.6,21924.89
124643,2023-09-25,P0185,S014,R1,179,124.37,54.3,13,22262.23,22316.53
124644,2024-10-30,P0141,S004,R1,101,81.27,61.38,11,8208.27,8269.65
124645,2023-10-04,P0150,S020,R4,62,199.79,84.62,6,12386.98,12471.6
124646,2023-11-30,P0061,S008,R3,177,144.35,100.33,13,25549.95,25650.280000000002
124647,2024-12-17,P0152,S017,R2,92,28.93,39.77,2,2661.56,2701.33
124648,2023-02-08,P0018,S020,R4,58,173.21,58.62,12,10046.18,10104.800000000001
124649,2023-03-05,P0187,S010,R4,49,259.35,109.08,2,12708.150000000001,12817.230000000001
124650,2023-09-11,P0074,S003,R3,172,283.55,65.32,1,48770.6,48835.92
124651,2024-08-31,P0183,S016,R1,152,77.43,75.51,9,11769.36,11844.87
124652,2024-06-22,P0012,S013,R3,160,226.64,146.32,4,36262.399999999994,36408.719999999994
124653,2023-04-16,P0140,S006,R2,84,56.02,99.65,9,4705.68,4805.33
124654,2024-01-03,P0042,S008,R3,94,49.82,100.84,8,4683.08,4783.92
124655,2023-11-01,P0149,S008,R1,77,23.21,134.58,13,1787.17,1921.75
124656,2024-08-01,P0157,S009,R4,158,251.09,107.26,4,39672.22,39779.48
124657,2024-04-15,P0068,S017,R1,15,196.58,46.19,4,2948.7000000000003,2994.8900000000003
124658,2024-09-21,P0131,S010,R1,109,281.7,71.11,2,30705.3,30776.41
124659,2023-04-12,P0176,S016,R3,138,220.99,81.7,7,30496.620000000003,30578.320000000003
124660,2024-01-16,P0043,S009,R2,170,127.1,83.52,12,21607.0,21690.52
124661,2024-06-14,P0011,S015,R4,50,163.27,20.33,4,8163.500000000001,8183.830000000001
124662,2024-08-15,P0087,S012,R3,114,229.61,48.36,3,26175.54,26223.9
124663,2024-03-14,P0160,S002,R1,195,17.98,86.76,9,3506.1,3592.86
124664,2024-01-19,P0079,S015,R1,38,257.88,103.08,5,9799.44,9902.52
124665,2024-10-17,P0142,S018,R2,53,278.78,64.71,7,14775.339999999998,14840.049999999997
124666,2024-03-18,P0071,S013,R1,125,112.97,96.97,4,14121.25,14218.22
124667,2023-03-09,P0109,S005,R3,193,234.53,57.77,8,45264.29,45322.06
124668,2024-12-13,P0058,S002,R2,34,238.08,43.98,3,8094.72,8138.7
124669,2024-12-18,P0129,S016,R1,67,47.47,118.54,11,3180.49,3299.0299999999997
124670,2023-08-10,P0119,S010,R4,106,11.05,52.99,11,1171.3000000000002,1224.2900000000002
124671,2023-01-09,P0182,S013,R4,181,85.15,35.2,5,15412.150000000001,15447.350000000002
124672,2023-11-13,P0068,S002,R3,182,187.48,52.66,8,34121.36,34174.020000000004
124673,2024-04-12,P0200,S002,R3,56,105.36,100.87,4,5900.16,6001.03
124674,2023-03-20,P0183,S002,R2,192,248.39,64.46,8,47690.88,47755.34
124675,2024-02-10,P0132,S011,R1,78,234.78,125.98,4,18312.84,18438.82
124676,2023-11-25,P0182,S005,R2,22,112.89,124.15,7,2483.58,2607.73
124677,2024-09-12,P0058,S003,R3,195,247.45,33.02,12,48252.75,48285.77
124678,2023-10-15,P0080,S014,R4,184,254.42,57.57,8,46813.28,46870.85
124679,2023-08-23,P0197,S003,R3,55,224.19,76.5,10,12330.45,12406.95
124680,2023-12-03,P0078,S001,R4,121,63.82,132.63,2,7722.22,7854.85
124681,2023-01-28,P0094,S003,R4,112,295.61,141.25,5,33108.32,33249.57
124682,2024-12-01,P0096,S006,R4,167,186.4,23.92,5,31128.8,31152.719999999998
124683,2023-06-04,P0198,S005,R4,96,266.29,68.0,5,25563.840000000004,25631.840000000004
124684,2024-11-22,P0089,S020,R4,46,34.65,62.28,4,1593.8999999999999,1656.1799999999998
124685,2024-09-03,P0010,S001,R1,135,53.79,69.61,7,7261.65,7331.259999999999
124686,2023-01-25,P0107,S009,R2,121,115.66,91.2,8,13994.859999999999,14086.06
124687,2023-02-25,P0011,S013,R3,80,210.42,50.18,8,16833.6,16883.78
124688,2024-03-09,P0125,S004,R3,177,161.5,33.55,11,28585.5,28619.05
124689,2023-04-03,P0079,S007,R4,94,111.01,59.43,6,10434.94,10494.37
124690,2024-06-15,P0041,S003,R4,5,33.3,125.46,11,166.5,291.96
124691,2024-03-11,P0048,S016,R4,126,231.11,41.64,1,29119.86,29161.5
124692,2024-02-08,P0050,S017,R4,52,47.29,142.14,8,2459.08,2601.22
124693,2023-11-04,P0026,S019,R2,92,12.46,78.0,6,1146.3200000000002,1224.3200000000002
124694,2023-09-12,P0111,S005,R1,133,289.46,42.43,9,38498.18,38540.61
124695,2023-05-08,P0117,S017,R2,27,22.49,25.97,4,607.2299999999999,633.1999999999999
124696,2024-12-03,P0085,S009,R3,171,135.61,59.05,1,23189.31,23248.36
124697,2023-04-02,P0002,S020,R4,54,280.24,59.09,11,15132.960000000001,15192.050000000001
124698,2023-09-20,P0196,S016,R2,32,98.22,58.56,1,3143.04,3201.6
